contador,fecha,hora,temperatura
18226,21-6-2019,0:39:29,29.5
18227,21-6-2019,0:39:31,29.5
18228,21-6-2019,0:39:33,29.5
18229,21-6-2019,0:39:34,29.5
18230,21-6-2019,0:39:36,29.5
18231,21-6-2019,0:39:38,29.5
18232,21-6-2019,0:39:40,29.5
18233,21-6-2019,0:39:42,29.5
18234,21-6-2019,0:39:43,29.5
18235,21-6-2019,0:39:45,29.5
18236,21-6-2019,0:39:47,29.5
18237,21-6-2019,0:39:49,29.5
18238,21-6-2019,0:39:51,29.5
18239,21-6-2019,0:39:52,29.44
18240,21-6-2019,0:39:54,29.44
18241,21-6-2019,0:39:56,29.5
18242,21-6-2019,0:39:58,29.5
18243,21-6-2019,0:40:0,29.5
18244,21-6-2019,0:40:1,29.44
18245,21-6-2019,0:40:3,29.5
18246,21-6-2019,0:40:5,29.44
18247,21-6-2019,0:40:7,29.5
18248,21-6-2019,0:40:9,29.44
18249,21-6-2019,0:40:11,29.44
18250,21-6-2019,0:40:12,29.44
18251,21-6-2019,0:40:14,29.5
18252,21-6-2019,0:40:16,29.5
18253,21-6-2019,0:40:18,29.5
18254,21-6-2019,0:40:20,29.5
18255,21-6-2019,0:40:21,29.44
18256,21-6-2019,0:40:23,29.44
18257,21-6-2019,0:40:25,29.44
18258,21-6-2019,0:40:27,29.44
18259,21-6-2019,0:40:29,29.44
18260,21-6-2019,0:40:30,29.44
18261,21-6-2019,0:40:32,29.44
18262,21-6-2019,0:40:34,29.44
18263,21-6-2019,0:40:36,29.44
18264,21-6-2019,0:40:38,29.44
18265,21-6-2019,0:40:39,29.44
18266,21-6-2019,0:40:41,29.44
18267,21-6-2019,0:40:43,29.44
18268,21-6-2019,0:40:45,29.44
18269,21-6-2019,0:40:47,29.44
18270,21-6-2019,0:40:48,29.44
18271,21-6-2019,0:40:50,29.44
18272,21-6-2019,0:40:52,29.44
18273,21-6-2019,0:40:54,29.5
18274,21-6-2019,0:40:56,29.5
18275,21-6-2019,0:40:58,29.44
18276,21-6-2019,0:40:59,29.44
18277,21-6-2019,0:41:1,29.5
18278,21-6-2019,0:41:3,29.5
18279,21-6-2019,0:41:5,29.5
18280,21-6-2019,0:41:7,29.5
18281,21-6-2019,0:41:8,29.5
18282,21-6-2019,0:41:10,29.5
18283,21-6-2019,0:41:12,29.5
18284,21-6-2019,0:41:14,29.5
18285,21-6-2019,0:41:16,29.5
18286,21-6-2019,0:41:17,29.44
18287,21-6-2019,0:41:19,29.5
18288,21-6-2019,0:41:21,29.5
18289,21-6-2019,0:41:23,29.5
18290,21-6-2019,0:41:25,29.5
18291,21-6-2019,0:41:26,29.5
18292,21-6-2019,0:41:28,29.44
18293,21-6-2019,0:41:30,29.5
18294,21-6-2019,0:41:32,29.5
18295,21-6-2019,0:41:34,29.44
18296,21-6-2019,0:41:35,29.5
18297,21-6-2019,0:41:37,29.5
18298,21-6-2019,0:41:39,29.5
18299,21-6-2019,0:41:41,29.5
18300,21-6-2019,0:41:43,29.5
18301,21-6-2019,0:41:45,29.5
18302,21-6-2019,0:41:46,29.5
18303,21-6-2019,0:41:48,29.5
18304,21-6-2019,0:41:50,29.5
18305,21-6-2019,0:41:52,29.5
18306,21-6-2019,0:41:54,29.5
18307,21-6-2019,0:41:55,29.5
18308,21-6-2019,0:41:57,29.5
18309,21-6-2019,0:41:59,29.5
18310,21-6-2019,0:42:1,29.5
18311,21-6-2019,0:42:3,29.5
18312,21-6-2019,0:42:4,29.5
18313,21-6-2019,0:42:6,29.5
18314,21-6-2019,0:42:8,29.5
18315,21-6-2019,0:42:10,29.5
18316,21-6-2019,0:42:12,29.5
18317,21-6-2019,0:42:13,29.5
18318,21-6-2019,0:42:15,29.5
18319,21-6-2019,0:42:17,29.5
18320,21-6-2019,0:42:19,29.5
18321,21-6-2019,0:42:21,29.5
18322,21-6-2019,0:42:22,29.5
18323,21-6-2019,0:42:24,29.5
18324,21-6-2019,0:42:26,29.5
18325,21-6-2019,0:42:28,29.5
18326,21-6-2019,0:42:30,29.5
18327,21-6-2019,0:42:32,29.5
18328,21-6-2019,0:42:33,29.5
18329,21-6-2019,0:42:35,29.5
18330,21-6-2019,0:42:37,29.5
18331,21-6-2019,0:42:39,29.5
18332,21-6-2019,0:42:41,29.5
18333,21-6-2019,0:42:42,29.5
18334,21-6-2019,0:42:44,29.5
18335,21-6-2019,0:42:46,29.5
18336,21-6-2019,0:42:48,29.5
18337,21-6-2019,0:42:50,29.5
18338,21-6-2019,0:42:51,29.5
18339,21-6-2019,0:42:53,29.5
18340,21-6-2019,0:42:55,29.5
18341,21-6-2019,0:42:57,29.5
18342,21-6-2019,0:42:59,29.5
18343,21-6-2019,0:43:0,29.5
18344,21-6-2019,0:43:2,29.5
18345,21-6-2019,0:43:4,29.5
18346,21-6-2019,0:43:6,29.5
18347,21-6-2019,0:43:8,29.5
18348,21-6-2019,0:43:9,29.5
18349,21-6-2019,0:43:11,29.5
18350,21-6-2019,0:43:13,29.5
18351,21-6-2019,0:43:15,29.5
18352,21-6-2019,0:43:17,29.5
18353,21-6-2019,0:43:19,29.5
18354,21-6-2019,0:43:20,29.5
18355,21-6-2019,0:43:22,29.5
18356,21-6-2019,0:43:24,29.5
18357,21-6-2019,0:43:26,29.5
18358,21-6-2019,0:43:28,29.5
18359,21-6-2019,0:43:29,29.5
18360,21-6-2019,0:43:31,29.5
18361,21-6-2019,0:43:33,29.5
18362,21-6-2019,0:43:35,29.5
18363,21-6-2019,0:43:37,29.5
18364,21-6-2019,0:43:38,29.5
18365,21-6-2019,0:43:40,29.5
18366,21-6-2019,0:43:42,29.5
18367,21-6-2019,0:43:44,29.5
18368,21-6-2019,0:43:46,29.5
18369,21-6-2019,0:43:47,29.5
18370,21-6-2019,0:43:49,29.44
18371,21-6-2019,0:43:51,29.5
18372,21-6-2019,0:43:53,29.5
18373,21-6-2019,0:43:55,29.5
18374,21-6-2019,0:43:57,29.44
18375,21-6-2019,0:43:58,29.44
18376,21-6-2019,0:44:0,29.44
18377,21-6-2019,0:44:2,29.44
18378,21-6-2019,0:44:4,29.44
18379,21-6-2019,0:44:6,29.44
18380,21-6-2019,0:44:7,29.44
18381,21-6-2019,0:44:9,29.44
18382,21-6-2019,0:44:11,29.44
18383,21-6-2019,0:44:13,29.44
18384,21-6-2019,0:44:15,29.44
18385,21-6-2019,0:44:16,29.44
18386,21-6-2019,0:44:18,29.44
18387,21-6-2019,0:44:20,29.44
18388,21-6-2019,0:44:22,29.44
18389,21-6-2019,0:44:24,29.44
18390,21-6-2019,0:44:25,29.44
18391,21-6-2019,0:44:27,29.44
18392,21-6-2019,0:44:29,29.44
18393,21-6-2019,0:44:31,29.44
18394,21-6-2019,0:44:33,29.44
18395,21-6-2019,0:44:34,29.44
18396,21-6-2019,0:44:36,29.44
18397,21-6-2019,0:44:38,29.44
18398,21-6-2019,0:44:40,29.44
18399,21-6-2019,0:44:42,29.44
18400,21-6-2019,0:44:44,29.44
18401,21-6-2019,0:44:45,29.44
18402,21-6-2019,0:44:47,29.44
18403,21-6-2019,0:44:49,29.44
18404,21-6-2019,0:44:51,29.44
18405,21-6-2019,0:44:53,29.44
18406,21-6-2019,0:44:54,29.44
18407,21-6-2019,0:44:56,29.44
18408,21-6-2019,0:44:58,29.44
18409,21-6-2019,0:45:0,29.44
18410,21-6-2019,0:45:2,29.44
18411,21-6-2019,0:45:3,29.44
18412,21-6-2019,0:45:5,29.44
18413,21-6-2019,0:45:7,29.44
18414,21-6-2019,0:45:9,29.44
18415,21-6-2019,0:45:11,29.44
18416,21-6-2019,0:45:12,29.44
18417,21-6-2019,0:45:14,29.44
18418,21-6-2019,0:45:16,29.44
18419,21-6-2019,0:45:18,29.44
18420,21-6-2019,0:45:20,29.44
18421,21-6-2019,0:45:21,29.44
18422,21-6-2019,0:45:23,29.44
18423,21-6-2019,0:45:25,29.44
18424,21-6-2019,0:45:27,29.44
18425,21-6-2019,0:45:29,29.44
18426,21-6-2019,0:45:31,29.44
18427,21-6-2019,0:45:32,29.44
18428,21-6-2019,0:45:34,29.44
18429,21-6-2019,0:45:36,29.44
18430,21-6-2019,0:45:38,29.44
18431,21-6-2019,0:45:40,29.44
18432,21-6-2019,0:45:41,29.44
18433,21-6-2019,0:45:43,29.44
18434,21-6-2019,0:45:45,29.44
18435,21-6-2019,0:45:47,29.44
18436,21-6-2019,0:45:49,29.44
18437,21-6-2019,0:45:50,29.44
18438,21-6-2019,0:45:52,29.44
18439,21-6-2019,0:45:54,29.44
18440,21-6-2019,0:45:56,29.44
18441,21-6-2019,0:45:58,29.44
18442,21-6-2019,0:45:59,29.44
18443,21-6-2019,0:46:1,29.44
18444,21-6-2019,0:46:3,29.44
18445,21-6-2019,0:46:5,29.44
18446,21-6-2019,0:46:7,29.44
18447,21-6-2019,0:46:8,29.44
18448,21-6-2019,0:46:10,29.44
18449,21-6-2019,0:46:12,29.44
18450,21-6-2019,0:46:14,29.44
18451,21-6-2019,0:46:16,29.44
18452,21-6-2019,0:46:18,29.44
18453,21-6-2019,0:46:19,29.44
18454,21-6-2019,0:46:21,29.44
18455,21-6-2019,0:46:23,29.44
18456,21-6-2019,0:46:25,29.44
18457,21-6-2019,0:46:27,29.44
18458,21-6-2019,0:46:28,29.44
18459,21-6-2019,0:46:30,29.44
18460,21-6-2019,0:46:32,29.44
18461,21-6-2019,0:46:34,29.44
18462,21-6-2019,0:46:36,29.44
18463,21-6-2019,0:46:37,29.44
18464,21-6-2019,0:46:39,29.44
18465,21-6-2019,0:46:41,29.44
18466,21-6-2019,0:46:43,29.44
18467,21-6-2019,0:46:45,29.44
18468,21-6-2019,0:46:46,29.44
18469,21-6-2019,0:46:48,29.44
18470,21-6-2019,0:46:50,29.44
18471,21-6-2019,0:46:52,29.44
18472,21-6-2019,0:46:54,29.44
18473,21-6-2019,0:46:55,29.44
18474,21-6-2019,0:46:57,29.44
18475,21-6-2019,0:46:59,29.44
18476,21-6-2019,0:47:1,29.44
18477,21-6-2019,0:47:3,29.44
18478,21-6-2019,0:47:5,29.44
18479,21-6-2019,0:47:6,29.44
18480,21-6-2019,0:47:8,29.44
18481,21-6-2019,0:47:10,29.44
18482,21-6-2019,0:47:12,29.44
18483,21-6-2019,0:47:14,29.44
18484,21-6-2019,0:47:15,29.44
18485,21-6-2019,0:47:17,29.44
18486,21-6-2019,0:47:19,29.44
18487,21-6-2019,0:47:21,29.44
18488,21-6-2019,0:47:23,29.44
18489,21-6-2019,0:47:24,29.44
18490,21-6-2019,0:47:26,29.44
18491,21-6-2019,0:47:28,29.44
18492,21-6-2019,0:47:30,29.44
18493,21-6-2019,0:47:32,29.44
18494,21-6-2019,0:47:33,29.44
18495,21-6-2019,0:47:35,29.44
18496,21-6-2019,0:47:37,29.44
18497,21-6-2019,0:47:39,29.44
18498,21-6-2019,0:47:41,29.44
18499,21-6-2019,0:47:42,29.44
18500,21-6-2019,0:47:44,29.44
18501,21-6-2019,0:47:46,29.44
18502,21-6-2019,0:47:48,29.44
18503,21-6-2019,0:47:50,29.44
18504,21-6-2019,0:47:52,29.44
18505,21-6-2019,0:47:53,29.44
18506,21-6-2019,0:47:55,29.44
18507,21-6-2019,0:47:57,29.44
18508,21-6-2019,0:47:59,29.44
18509,21-6-2019,0:48:1,29.44
18510,21-6-2019,0:48:2,29.44
18511,21-6-2019,0:48:4,29.44
18512,21-6-2019,0:48:6,29.44
18513,21-6-2019,0:48:8,29.44
18514,21-6-2019,0:48:10,29.44
18515,21-6-2019,0:48:11,29.44
18516,21-6-2019,0:48:13,29.44
18517,21-6-2019,0:48:15,29.44
18518,21-6-2019,0:48:17,29.44
18519,21-6-2019,0:48:19,29.44
18520,21-6-2019,0:48:21,29.44
18521,21-6-2019,0:48:23,29.44
18522,21-6-2019,0:48:24,29.44
18523,21-6-2019,0:48:26,29.44
18524,21-6-2019,0:48:28,29.44
18525,21-6-2019,0:48:30,29.44
18526,21-6-2019,0:48:32,29.44
18527,21-6-2019,0:48:33,29.44
18528,21-6-2019,0:48:35,29.44
18529,21-6-2019,0:48:37,29.44
18530,21-6-2019,0:48:39,29.44
18531,21-6-2019,0:48:41,29.44
18532,21-6-2019,0:48:42,29.44
18533,21-6-2019,0:48:44,29.44
18534,21-6-2019,0:48:46,29.44
18535,21-6-2019,0:48:48,29.44
18536,21-6-2019,0:48:50,29.44
18537,21-6-2019,0:48:51,29.44
18538,21-6-2019,0:48:53,29.44
18539,21-6-2019,0:48:55,29.44
18540,21-6-2019,0:48:57,29.44
18541,21-6-2019,0:48:59,29.44
18542,21-6-2019,0:49:1,29.44
18543,21-6-2019,0:49:2,29.44
18544,21-6-2019,0:49:4,29.44
18545,21-6-2019,0:49:6,29.37
18546,21-6-2019,0:49:8,29.44
18547,21-6-2019,0:49:10,29.44
18548,21-6-2019,0:49:11,29.44
18549,21-6-2019,0:49:13,29.44
18550,21-6-2019,0:49:15,29.37
18551,21-6-2019,0:49:17,29.44
18552,21-6-2019,0:49:19,29.44
18553,21-6-2019,0:49:20,29.44
18554,21-6-2019,0:49:22,29.44
18555,21-6-2019,0:49:24,29.44
18556,21-6-2019,0:49:26,29.44
18557,21-6-2019,0:49:28,29.44
18558,21-6-2019,0:49:29,29.37
18559,21-6-2019,0:49:31,29.37
18560,21-6-2019,0:49:33,29.37
18561,21-6-2019,0:49:35,29.37
18562,21-6-2019,0:49:37,29.37
18563,21-6-2019,0:49:39,29.37
18564,21-6-2019,0:49:40,29.44
18565,21-6-2019,0:49:42,29.37
18566,21-6-2019,0:49:44,29.37
18567,21-6-2019,0:49:46,29.44
18568,21-6-2019,0:49:48,29.44
18569,21-6-2019,0:49:49,29.37
18570,21-6-2019,0:49:51,29.37
18571,21-6-2019,0:49:53,29.37
18572,21-6-2019,0:49:55,29.44
18573,21-6-2019,0:49:57,29.44
18574,21-6-2019,0:49:58,29.37
18575,21-6-2019,0:50:0,29.37
18576,21-6-2019,0:50:2,29.44
18577,21-6-2019,0:50:4,29.37
18578,21-6-2019,0:50:6,29.37
18579,21-6-2019,0:50:7,29.44
18580,21-6-2019,0:50:9,29.44
18581,21-6-2019,0:50:11,29.37
18582,21-6-2019,0:50:13,29.37
18583,21-6-2019,0:50:15,29.37
18584,21-6-2019,0:50:16,29.37
18585,21-6-2019,0:50:18,29.37
18586,21-6-2019,0:50:20,29.37
18587,21-6-2019,0:50:22,29.37
18588,21-6-2019,0:50:24,29.37
18589,21-6-2019,0:50:26,29.37
18590,21-6-2019,0:50:27,29.37
18591,21-6-2019,0:50:29,29.37
18592,21-6-2019,0:50:31,29.37
18593,21-6-2019,0:50:33,29.37
18594,21-6-2019,0:50:35,29.37
18595,21-6-2019,0:50:36,29.37
18596,21-6-2019,0:50:38,29.37
18597,21-6-2019,0:50:40,29.37
18598,21-6-2019,0:50:42,29.37
18599,21-6-2019,0:50:44,29.37
18600,21-6-2019,0:50:45,29.37
18601,21-6-2019,0:50:47,29.37
18602,21-6-2019,0:50:49,29.37
18603,21-6-2019,0:50:51,29.44
18604,21-6-2019,0:50:53,29.37
18605,21-6-2019,0:50:54,29.37
18606,21-6-2019,0:50:56,29.37
18607,21-6-2019,0:50:58,29.44
18608,21-6-2019,0:51:0,29.37
18609,21-6-2019,0:51:2,29.37
18610,21-6-2019,0:51:3,29.37
18611,21-6-2019,0:51:5,29.44
18612,21-6-2019,0:51:7,29.37
18613,21-6-2019,0:51:9,29.44
18614,21-6-2019,0:51:11,29.37
18615,21-6-2019,0:51:13,29.44
18616,21-6-2019,0:51:14,29.44
18617,21-6-2019,0:51:16,29.37
18618,21-6-2019,0:51:18,29.37
18619,21-6-2019,0:51:20,29.37
18620,21-6-2019,0:51:22,29.37
18621,21-6-2019,0:51:23,29.37
18622,21-6-2019,0:51:25,29.44
18623,21-6-2019,0:51:27,29.37
18624,21-6-2019,0:51:29,29.37
18625,21-6-2019,0:51:31,29.37
18626,21-6-2019,0:51:32,29.37
18627,21-6-2019,0:51:34,29.37
18628,21-6-2019,0:51:36,29.37
18629,21-6-2019,0:51:38,29.37
18630,21-6-2019,0:51:40,29.37
18631,21-6-2019,0:51:41,29.37
18632,21-6-2019,0:51:43,29.44
18633,21-6-2019,0:51:45,29.37
18634,21-6-2019,0:51:47,29.37
18635,21-6-2019,0:51:49,29.37
18636,21-6-2019,0:51:50,29.37
18637,21-6-2019,0:51:52,29.37
18638,21-6-2019,0:51:54,29.44
18639,21-6-2019,0:51:56,29.37
18640,21-6-2019,0:51:58,29.37
18641,21-6-2019,0:52:0,29.44
18642,21-6-2019,0:52:1,29.44
18643,21-6-2019,0:52:3,29.37
18644,21-6-2019,0:52:5,29.44
18645,21-6-2019,0:52:7,29.37
18646,21-6-2019,0:52:9,29.44
18647,21-6-2019,0:52:10,29.44
18648,21-6-2019,0:52:12,29.37
18649,21-6-2019,0:52:14,29.44
18650,21-6-2019,0:52:16,29.44
18651,21-6-2019,0:52:18,29.44
18652,21-6-2019,0:52:19,29.37
18653,21-6-2019,0:52:21,29.37
18654,21-6-2019,0:52:23,29.44
18655,21-6-2019,0:52:25,29.44
18656,21-6-2019,0:52:27,29.44
18657,21-6-2019,0:52:28,29.44
18658,21-6-2019,0:52:30,29.44
18659,21-6-2019,0:52:32,29.44
18660,21-6-2019,0:52:34,29.44
18661,21-6-2019,0:52:36,29.37
18662,21-6-2019,0:52:37,29.44
18663,21-6-2019,0:52:39,29.44
18664,21-6-2019,0:52:41,29.37
18665,21-6-2019,0:52:43,29.44
18666,21-6-2019,0:52:45,29.37
18667,21-6-2019,0:52:47,29.37
18668,21-6-2019,0:52:48,29.44
18669,21-6-2019,0:52:50,29.44
18670,21-6-2019,0:52:52,29.37
18671,21-6-2019,0:52:54,29.44
18672,21-6-2019,0:52:56,29.44
18673,21-6-2019,0:52:57,29.37
18674,21-6-2019,0:52:59,29.44
18675,21-6-2019,0:53:1,29.37
18676,21-6-2019,0:53:3,29.44
18677,21-6-2019,0:53:5,29.44
18678,21-6-2019,0:53:6,29.44
18679,21-6-2019,0:53:8,29.44
18680,21-6-2019,0:53:10,29.44
18681,21-6-2019,0:53:12,29.37
18682,21-6-2019,0:53:14,29.44
18683,21-6-2019,0:53:15,29.37
18684,21-6-2019,0:53:17,29.44
18685,21-6-2019,0:53:19,29.44
18686,21-6-2019,0:53:21,29.44
18687,21-6-2019,0:53:23,29.37
18688,21-6-2019,0:53:24,29.44
18689,21-6-2019,0:53:26,29.37
18690,21-6-2019,0:53:28,29.37
18691,21-6-2019,0:53:30,29.37
18692,21-6-2019,0:53:32,29.37
18693,21-6-2019,0:53:34,29.37
18694,21-6-2019,0:53:35,29.37
18695,21-6-2019,0:53:37,29.37
18696,21-6-2019,0:53:39,29.37
18697,21-6-2019,0:53:41,29.37
18698,21-6-2019,0:53:43,29.37
18699,21-6-2019,0:53:44,29.37
18700,21-6-2019,0:53:46,29.37
18701,21-6-2019,0:53:48,29.37
18702,21-6-2019,0:53:50,29.37
18703,21-6-2019,0:53:52,29.37
18704,21-6-2019,0:53:53,29.37
18705,21-6-2019,0:53:55,29.37
18706,21-6-2019,0:53:57,29.37
18707,21-6-2019,0:53:59,29.37
18708,21-6-2019,0:54:1,29.37
18709,21-6-2019,0:54:2,29.37
18710,21-6-2019,0:54:4,29.37
18711,21-6-2019,0:54:6,29.37
18712,21-6-2019,0:54:8,29.37
18713,21-6-2019,0:54:10,29.37
18714,21-6-2019,0:54:12,29.37
18715,21-6-2019,0:54:13,29.37
18716,21-6-2019,0:54:15,29.37
18717,21-6-2019,0:54:17,29.37
18718,21-6-2019,0:54:19,29.37
18719,21-6-2019,0:54:21,29.37
18720,21-6-2019,0:54:22,29.37
18721,21-6-2019,0:54:24,29.37
18722,21-6-2019,0:54:26,29.37
18723,21-6-2019,0:54:28,29.37
18724,21-6-2019,0:54:30,29.37
18725,21-6-2019,0:54:31,29.37
18726,21-6-2019,0:54:33,29.37
18727,21-6-2019,0:54:35,29.37
18728,21-6-2019,0:54:37,29.37
18729,21-6-2019,0:54:39,29.37
18730,21-6-2019,0:54:40,29.37
18731,21-6-2019,0:54:42,29.37
18732,21-6-2019,0:54:44,29.37
18733,21-6-2019,0:54:46,29.37
18734,21-6-2019,0:54:48,29.37
18735,21-6-2019,0:54:49,29.37
18736,21-6-2019,0:54:51,29.37
18737,21-6-2019,0:54:53,29.37
18738,21-6-2019,0:54:55,29.37
18739,21-6-2019,0:54:57,29.37
18740,21-6-2019,0:54:59,29.37
18741,21-6-2019,0:55:0,29.37
18742,21-6-2019,0:55:2,29.37
18743,21-6-2019,0:55:4,29.37
18744,21-6-2019,0:55:6,29.37
18745,21-6-2019,0:55:8,29.37
18746,21-6-2019,0:55:9,29.37
18747,21-6-2019,0:55:11,29.37
18748,21-6-2019,0:55:13,29.37
18749,21-6-2019,0:55:15,29.37
18750,21-6-2019,0:55:17,29.37
18751,21-6-2019,0:55:18,29.37
18752,21-6-2019,0:55:20,29.37
18753,21-6-2019,0:55:22,29.37
18754,21-6-2019,0:55:24,29.37
18755,21-6-2019,0:55:26,29.37
18756,21-6-2019,0:55:27,29.37
18757,21-6-2019,0:55:29,29.37
18758,21-6-2019,0:55:31,29.37
18759,21-6-2019,0:55:33,29.37
18760,21-6-2019,0:55:35,29.37
18761,21-6-2019,0:55:36,29.37
18762,21-6-2019,0:55:38,29.37
18763,21-6-2019,0:55:40,29.37
18764,21-6-2019,0:55:42,29.37
18765,21-6-2019,0:55:44,29.37
18766,21-6-2019,0:55:46,29.44
18767,21-6-2019,0:55:47,29.44
18768,21-6-2019,0:55:49,29.44
18769,21-6-2019,0:55:51,29.37
18770,21-6-2019,0:55:53,29.37
18771,21-6-2019,0:55:55,29.37
18772,21-6-2019,0:55:56,29.37
18773,21-6-2019,0:55:58,29.37
18774,21-6-2019,0:56:0,29.37
18775,21-6-2019,0:56:2,29.37
18776,21-6-2019,0:56:4,29.37
18777,21-6-2019,0:56:5,29.37
18778,21-6-2019,0:56:7,29.37
18779,21-6-2019,0:56:9,29.37
18780,21-6-2019,0:56:11,29.37
18781,21-6-2019,0:56:13,29.37
18782,21-6-2019,0:56:14,29.37
18783,21-6-2019,0:56:16,29.37
18784,21-6-2019,0:56:18,29.37
18785,21-6-2019,0:56:20,29.37
18786,21-6-2019,0:56:22,29.37
18787,21-6-2019,0:56:23,29.37
18788,21-6-2019,0:56:25,29.37
18789,21-6-2019,0:56:27,29.31
18790,21-6-2019,0:56:29,29.31
18791,21-6-2019,0:56:31,29.37
18792,21-6-2019,0:56:33,29.37
18793,21-6-2019,0:56:34,29.31
18794,21-6-2019,0:56:36,29.31
18795,21-6-2019,0:56:38,29.31
18796,21-6-2019,0:56:40,29.31
18797,21-6-2019,0:56:42,29.37
18798,21-6-2019,0:56:43,29.31
18799,21-6-2019,0:56:45,29.31
18800,21-6-2019,0:56:47,29.31
18801,21-6-2019,0:56:49,29.31
18802,21-6-2019,0:56:51,29.37
18803,21-6-2019,0:56:52,29.31
18804,21-6-2019,0:56:54,29.31
18805,21-6-2019,0:56:56,29.31
18806,21-6-2019,0:56:58,29.31
18807,21-6-2019,0:57:0,29.31
18808,21-6-2019,0:57:1,29.37
18809,21-6-2019,0:57:3,29.31
18810,21-6-2019,0:57:5,29.31
18811,21-6-2019,0:57:7,29.37
18812,21-6-2019,0:57:9,29.31
18813,21-6-2019,0:57:10,29.31
18814,21-6-2019,0:57:12,29.37
18815,21-6-2019,0:57:14,29.31
18816,21-6-2019,0:57:16,29.31
18817,21-6-2019,0:57:18,29.31
18818,21-6-2019,0:57:20,29.31
18819,21-6-2019,0:57:21,29.31
18820,21-6-2019,0:57:23,29.31
18821,21-6-2019,0:57:25,29.31
18822,21-6-2019,0:57:27,29.31
18823,21-6-2019,0:57:29,29.31
18824,21-6-2019,0:57:30,29.31
18825,21-6-2019,0:57:32,29.31
18826,21-6-2019,0:57:34,29.31
18827,21-6-2019,0:57:36,29.31
18828,21-6-2019,0:57:38,29.31
18829,21-6-2019,0:57:39,29.31
18830,21-6-2019,0:57:41,29.31
18831,21-6-2019,0:57:43,29.31
18832,21-6-2019,0:57:45,29.31
18833,21-6-2019,0:57:47,29.31
18834,21-6-2019,0:57:48,29.31
18835,21-6-2019,0:57:50,29.31
18836,21-6-2019,0:57:52,29.31
18837,21-6-2019,0:57:54,29.31
18838,21-6-2019,0:57:56,29.31
18839,21-6-2019,0:57:57,29.31
18840,21-6-2019,0:57:59,29.31
18841,21-6-2019,0:58:1,29.31
18842,21-6-2019,0:58:3,29.31
18843,21-6-2019,0:58:5,29.31
18844,21-6-2019,0:58:7,29.31
18845,21-6-2019,0:58:8,29.31
18846,21-6-2019,0:58:10,29.31
18847,21-6-2019,0:58:12,29.31
18848,21-6-2019,0:58:14,29.31
18849,21-6-2019,0:58:16,29.31
18850,21-6-2019,0:58:17,29.31
18851,21-6-2019,0:58:19,29.31
18852,21-6-2019,0:58:21,29.31
18853,21-6-2019,0:58:23,29.31
18854,21-6-2019,0:58:25,29.31
18855,21-6-2019,0:58:26,29.31
18856,21-6-2019,0:58:28,29.31
18857,21-6-2019,0:58:30,29.31
18858,21-6-2019,0:58:32,29.31
18859,21-6-2019,0:58:34,29.31
18860,21-6-2019,0:58:35,29.31
18861,21-6-2019,0:58:37,29.31
18862,21-6-2019,0:58:39,29.31
18863,21-6-2019,0:58:41,29.31
18864,21-6-2019,0:58:43,29.31
18865,21-6-2019,0:58:44,29.31
18866,21-6-2019,0:58:46,29.31
18867,21-6-2019,0:58:48,29.31
18868,21-6-2019,0:58:50,29.31
18869,21-6-2019,0:58:52,29.31
18870,21-6-2019,0:58:54,29.31
18871,21-6-2019,0:58:55,29.31
18872,21-6-2019,0:58:57,29.31
18873,21-6-2019,0:58:59,29.31
18874,21-6-2019,0:59:1,29.31
18875,21-6-2019,0:59:3,29.31
18876,21-6-2019,0:59:4,29.31
18877,21-6-2019,0:59:6,29.31
18878,21-6-2019,0:59:8,29.31
18879,21-6-2019,0:59:10,29.31
18880,21-6-2019,0:59:12,29.31
18881,21-6-2019,0:59:13,29.31
18882,21-6-2019,0:59:15,29.31
18883,21-6-2019,0:59:17,29.31
18884,21-6-2019,0:59:19,29.31
18885,21-6-2019,0:59:21,29.31
18886,21-6-2019,0:59:22,29.31
18887,21-6-2019,0:59:24,29.31
18888,21-6-2019,0:59:26,29.31
18889,21-6-2019,0:59:28,29.31
18890,21-6-2019,0:59:30,29.31
18891,21-6-2019,0:59:31,29.31
18892,21-6-2019,0:59:33,29.31
18893,21-6-2019,0:59:35,29.31
18894,21-6-2019,0:59:37,29.31
18895,21-6-2019,0:59:39,29.31
18896,21-6-2019,0:59:41,29.31
18897,21-6-2019,0:59:42,29.31
18898,21-6-2019,0:59:44,29.31
18899,21-6-2019,0:59:46,29.31
18900,21-6-2019,0:59:48,29.31
18901,21-6-2019,0:59:50,29.31
18902,21-6-2019,0:59:51,29.31
18903,21-6-2019,0:59:53,29.31
18904,21-6-2019,0:59:55,29.31
18905,21-6-2019,0:59:57,29.31
18906,21-6-2019,0:59:59,29.31
18907,21-6-2019,1:0:0,29.31
18908,21-6-2019,1:0:2,29.31
18909,21-6-2019,1:0:4,29.31
18910,21-6-2019,1:0:6,29.31
18911,21-6-2019,1:0:8,29.31
18912,21-6-2019,1:0:9,29.31
18913,21-6-2019,1:0:11,29.31
18914,21-6-2019,1:0:13,29.31
18915,21-6-2019,1:0:15,29.31
18916,21-6-2019,1:0:17,29.31
18917,21-6-2019,1:0:19,29.31
18918,21-6-2019,1:0:20,29.31
18919,21-6-2019,1:0:22,29.31
18920,21-6-2019,1:0:24,29.31
18921,21-6-2019,1:0:26,29.31
18922,21-6-2019,1:0:28,29.31
18923,21-6-2019,1:0:29,29.31
18924,21-6-2019,1:0:31,29.31
